6 7 3 3 3 3 1 2 

0.0132232,0.222032,0.621839,-0.514081,-0.281383,0.438024,0.453045,0.375903,-0.0993695,

0.454534,0.457543,-0.597747,0.41561,-0.729771,-0.31215,0.448484,-0.13564,0.360178,

-0.27166,0.0139228,0.427458,-0.0551614,-0.168547,-0.169192,0.171622,0.0860866,0.0519322,

0.187546,0.322394,-0.381293,-0.474544,-0.205138,0.0112231,-0.494564,0.231407,0.303786,

-0.409621,-0.63465,-0.0599835,-0.48719,0.244868,-0.160962,0.414143,0.221823,-0.0114882,

0.411384,0.410319,0.094505,-0.259899,0.28498,0.431434,-0.518428,-0.212915,0.68782,

0.3215,-0.443949,-0.410884,-0.448233,-0.373888,-0.155067,-0.337101,0.234105,-0.568875,

-0.383993,-0.417704,-0.00107037,0.266362,0.100461,-0.239362,-0.301744,0.47215,0.288269,

0.226788,-0.0564707,-0.286339,-0.268169,0.25099,-0.337085,-0.121989,0.131116,0.102424,

0.194056,0.484715,-0.176277,0.270849,-0.0224872,-0.202804,0.212289,-0.19495,0.213387,

-0.2575,-0.0284802,0.498258,-0.392704,0.18228,0.123587,0.301076,-0.444127,-0.0843012,

-0.02252,0.432469,-0.333945,0.495075,0.396284,0.0691608,-0.0407351,-0.107407,0.415935,

-0.469099,-0.207178,-0.307804,-0.484517,-0.448401,0.524783,-0.282538,-0.415945,-0.554567,

-0.391145,-0.0380235,-0.11081,-0.209538,0.331803,0.0914161,0.0379647,-0.125152,0.228595,

0.22985,0.241787,0.254944,0.478496,-0.184996,-0.251537,0.228277,0.579841,-0.122993,

-0.421949,-0.0114352,-0.430475,0.0513182,0.417737,0.444987,-0.267645,-0.433744,0.104845,

0.394124,0.288019,0.134008,0.253123,0.422165,-0.505085,-0.103944,-0.261498,-0.272372,

-0.250748,-0.0513059,0.343145,0.112752,0.267846,0.200825,-0.369201,0.498555,-0.178464,

0.340242,0.287769,0.314221,0.0359258,-0.185634,-0.418522,0.534853,-0.0715606,-0.437479,

-0.337068,0.40778,-0.0888252,-0.223655,0.337726,0.122324,-0.374706,-0.259047,0.0286172,

0.429979,-0.0605503,-0.414097,0.179114,0.000498891,0.61036,-0.0595995,-0.174522,-0.111304,

-0.304098,-0.119225,0.25028,-0.0886099,-0.130991,-0.493428,-0.023032,0.307211,-0.299067,

0.41444,0.470643,-0.239935,0.198012,-0.341076,-0.38868,-0.0543438,-0.454974,-0.427586,

-0.359454,0.352233,-0.336326,-0.134641,-0.33515,-0.0952626,-0.0190275,0.0710539,0.33542,

0.240887,-0.122604,-0.309061,-0.0549425,-0.340952,-0.313361,-0.265435,-0.256263,-0.224927,

-0.221881,0.7034,-0.0290044,0.520016,0.284054,0.376372,0.120502,-0.267573,0.0598602,

0.270735,0.49477,0.050069,0.101565,0.0864646,0.457761,0.301863,0.219503,-0.222609,

-0.101093,0.761334,0.291361,-0.0156792,0.167165,0.117949,-0.0936283,0.0367251,0.109768,

-0.359318,0.419113,-0.304487,-0.431619,-0.317599,0.0168751,0.150584,0.378633,-0.314464,

0.350716,-0.175241,-0.41647,0.604295,0.0744812,0.500837,-0.0339348,-0.160403,0.176754,

0.442278,0.603715,-0.441977,-0.259944,0.0367199,0.164781,-0.113429,-0.0547633,0.0776529,

-0.465088,0.246105,-0.192876,-0.319128,0.144175,0.0665622,0.421304,-0.382687,-0.320307,

-0.134722,-0.122435,-0.0184018,0.103412,-0.469571,-0.426661,0.0691274,-0.0681648,-0.063422,

0.0399772,0.387159,-0.698737,0.356072,-0.349529,0.397216,0.268788,0.0695807,-0.0893061,

-0.461256,-0.202107,0.283152,-0.316662,0.399389,0.23865,0.227378,0.180765,0.0540406,

-0.45182,-0.542942,-0.475163,-0.21818,0.577058,0.319874,-0.47563,-0.0556696,0.431353,

-0.555833,0.234097,-0.48647,0.308646,0.283266,0.410775,-0.386069,0.141733,0.182542,

0.411525,0.45013,0.442274,-0.298511,0.348498,-0.00983072,-0.0945092,0.0141255,-0.445511,

0.372392,0.408808,0.0712489,0.0225393,-0.221235,0.212584,0.184823,0.376224,0.246549,

0.330202,-0.0481593,-0.178835,-0.470817,0.0568278,0.446275,0.271532,-0.0603147,0.297169,

0.278134,0.0539451,0.317425,-0.217574,-0.242379,0.292754,-0.0367501,-0.373908,0.465594,

0.406564,0.127691,-0.0620203,-0.240188,0.25249,-0.342254,0.491082,0.188644,0.308394,

-0.0914568,-0.209499,0.563204,-0.593747,0.0508501,0.233162,-0.0481254,-0.133427,0.154286,
0.377689,-0.363301,0.10337,0.0676319,0.485798,-0.046836,0.236597,-0.533772,-0.463567,
-0.0728064,0.144415,-0.290042,0.579357,0.251695,0.311554,0.360975,-0.161545,0.421303,
0.214755,0.0576131,-0.3426,0.456966,-0.0494183,0.121701,0.0448505,-0.129123,-0.26768,
-0.0916167,0.367364,0.100374,0.0936975,0.419981,-0.0723506,0.536842,0.114795,0.225606,
-0.218756,-0.167154,0.417523,0.48979,0.21917,0.426294,-0.700833,-0.286565,-0.515338,
-0.0638312,-0.341555,0.437589,0.0299307,0.151269,-0.46013,0.242841,-0.150482,-0.444047,
-0.271155,-0.255941,0.195968,0.0289224,0.494704,-0.228683,0.032066,-0.318401,0.0950234,
0.147437,-0.625615,-0.0116524,0.291906,0.456435,-0.0119227,-0.661366,-0.0339563,-0.325477,
0.15806,-0.391052,-0.176696,-0.069604,-0.230219,0.296179,-0.134631,0.276129,-0.449072,
-0.126852,-0.049156,-0.215377,0.387288,0.0201903,0.073877,0.112765,-0.584106,-0.426404,
-0.467873,0.295862,-0.0476485,0.104942,-0.0449288,0.581347,-0.177216,-0.404212,0.54979,
-0.432627,-0.290612,0.196701,0.274108,0.397206,0.171844,0.0137166,0.370591,-0.318324,
0.0176297,-0.129554,-0.2855,0.0147188,0.399881,0.340021,0.161307,0.300497,-0.446768,
0.0706828,0.0580532,0.545797,0.104189,-0.22658,-0.016494,-0.390737,-0.408085,0.0505458,
0.435714,0.00439367,0.326282,-0.359249,-0.309809,-0.0974308,-0.0624823,-0.607611,-0.368654,
0.159262,0.285152,0.403665,0.191171,0.417033,0.463924,0.247197,-0.300915,0.452563,
-0.417118,0.185812,-0.462426,-0.317323,-0.283479,-0.376499,-0.403795,-0.422301,-0.161738,
-0.357142,0.250222,0.0175754,0.232899,-0.435703,0.37362,0.11739,0.128364,0.266146,
-0.617669,0.435744,-0.221976,-0.0387521,0.319529,0.351444,0.235969,0.452764,0.164934,
-0.424671,-0.424873,-0.217795,-0.393053,0.413129,0.174368,-0.463574,0.187839,-0.342315,
-0.399867,0.575446,0.411941,-0.180602,0.428662,-0.140472,-0.0397241,-0.418963,0.339323,
0.415766,-0.424811,0.466226,0.468234,-0.183556,0.350306,-0.429403,-0.166191,-0.0164735,
0.260638,-0.304912,-0.265339,0.169801,-0.401245,0.321042,0.498771,0.00101969,-0.108064,
0.0278827,0.429447,-0.121016,0.0769834,0.148567,0.60976,0.180434,0.0939929,0.345996,
0.216286,-0.0619224,-0.137448,0.0435141,0.153202,0.375581,-0.448238,-0.402317,0.289726,
-0.275706,0.330264,-0.348081,0.0448555,0.101754,0.30737,0.0986285,0.2607,0.253479,
-0.0924924,0.296245,0.168249,-0.0673961,0.244865,-0.448324,-0.0386898,-0.330788,0.171033,
-0.071703,0.503069,0.227766,0.24247,-0.131428,-0.534239,-0.227907,0.404982,-0.36581,
-0.190142,-0.395178,-0.27299,-0.0943194,0.18516,0.142956,-0.193247,0.395121,-0.225116,
-0.235031,-0.084697,0.0162706,0.420199,-0.188561,0.30449,0.331105,0.0815225,0.528319,
-0.531467,0.328176,0.132443,-0.652562,-0.239634,0.00783789,0.101851,0.276182,-0.378638,
-0.128907,0.102426,-0.03259,-0.175383,0.167996,-0.385249,-0.146613,-0.0745918,-0.595961,
0.187945,0.17428,0.363047,-0.256854,-0.270263,0.447203,-0.30367,-0.0516664,-0.121293,
-0.38143,-0.297983,-0.0445668,-0.266216,0.191051,-0.14474,0.303768,-0.367829,-0.414104,
0.4853,0.0331632,0.307634,0.390483,0.248681,-0.189865,-0.480884,-0.249915,-0.316052,
0.494721,0.336588,-0.368863,-0.026215,0.299823,0.187373,0.183559,0.376678,-0.207553,
0.390024,0.270439,-0.320742,-0.265816,0.154718,0.00170106,-0.274345,-0.125396,0.00732279,
0.295955,0.0404481,0.4781,0.425365,0.275647,0.264564,0.224293,-0.310714,-0.012052,
0.212787,0.337841,0.63034,-0.0106106,0.179913,-0.00177208,0.251593,-0.011271,-0.303734,
-0.250584,0.128293,0.532558,-0.168666,-0.324946,-0.404491,0.474191,0.323483,0.119505,
-0.411748,-0.393143,0.341561,-0.403196,0.157624,-0.117505,-0.227847,-0.0792443,0.494899,

0.171983,0.331717,0.2269,0.171162,-0.226544,0.323078,-0.355355,-0.383087,0.226294,
0.00590867,-0.193503,-0.0805673,-0.0861297,-0.633965,0.597641,-0.346008,0.451615,0.255126,
0.299314,-0.126907,-0.511644,-0.00207281,0.396796,0.383298,-0.321705,0.48852,0.0598259,
0.466281,-0.348196,0.288623,-0.0895192,-0.310851,0.24558,-0.12248,-0.426819,-0.135774,
0.41307,0.0365032,0.250047,0.0244883,-0.381499,-0.417306,0.00473231,0.554011,-0.0950415,
-0.492651,-0.0167761,-0.265221,0.314202,0.057447,-0.160498,0.147636,-0.548953,-0.293546,
-0.256039,0.487592,0.68491,-0.410457,0.0895463,-0.156366,-0.419536,-0.42403,0.182692,
0.354445,-0.23224,-0.430426,-0.0926423,0.0800694,-0.325801,0.28933,-0.408463,-0.27662,
-0.233915,0.359452,0.112689,-0.267152,-0.0560668,0.150418,0.36639,-0.211505,-0.0547342,
0.163453,0.540767,-0.50035,0.311766,0.326677,0.151222,-0.0353179,-0.267446,-0.478447,
0.0495521,-0.610504,0.137898,0.0362234,0.00117987,0.277024,-0.323678,0.550633,-0.256771,
0.144314,-0.162112,-0.351445,0.515171,0.218831,-0.533651,0.448723,-0.248445,-0.240489,
-0.344148,-0.242025,-0.415351,-0.238852,-0.11898,-0.333121,0.271004,0.0956828,-0.494882,
0.510027,0.181602,0.0510046,0.159697,0.407909,0.586513,0.346126,0.107294,-0.0730993,
0.150875,-0.693015,0.27285,-0.0248456,0.294804,0.18533,0.233773,-0.415262,-0.0628276,
-0.0855416,0.0534686,0.54858,0.479657,0.316547,-0.0314744,0.169877,0.355866,0.112263,
-0.343192,-0.177639,-0.190561,0.266106,-0.146218,0.0331478,0.465479,0.31062,-0.148475,
-0.246931,0.181024,0.290762,0.107325,0.31048,0.319235,0.438106,-0.570899,0.492938,
-0.451619,-0.306643,-0.411993,0.326279,-0.37337,-0.138957,0.132001,-0.508446,0.484526,
-0.266456,-0.27459,-0.336542,-0.375198,-0.459672,0.551602,-0.278054,0.217608,-0.0210117,
0.350679,-0.132552,-0.428544,-0.251014,0.401774,-0.081238,0.0294569,-0.341912,-0.0578585,
-0.146226,0.234358,0.103035,0.364627,0.183285,-0.0841481,0.135981,-0.298942,0.436828,
0.408284,0.386186,0.084696,0.361357,-0.308145,0.356028,0.333606,0.0712583,0.213657,
-0.0755024,0.282711,-0.0236472,-0.0109946,0.392806,-0.312507,-0.185058,-0.353316,-0.330274,
-0.0144882,0.26225,-0.0489202,-0.342107,-0.273848,-0.310137,-0.347108,0.399629,-0.0254234,
0.187793,0.347333,0.247869,0.301168,-0.453371,-0.677839,0.226411,-0.248864,0.0484836,
0.165212,-0.35747,0.234306,0.0312054,0.493618,-0.0425578,0.256182,-0.229214,-0.0983929,
0.37723,0.267835,-0.0200015,-0.0216528,-0.379458,-0.412284,0.41818,0.205862,-0.56914,
0.223272,-0.112528,0.159201,-0.27278,0.179925,-0.0653954,-0.109838,0.584207,-0.113831,
0.0216666,0.344144,-0.298041,-0.141915,0.0558095,-0.309384,-0.151278,0.386257,0.43615,
-0.316472,-0.474219,-0.108269,-0.430459,0.14324,0.0251951,0.276993,-0.087605,-0.0390471,
-0.168943,-0.312764,0.428034,0.111237,0.461766,0.267237,0.444835,0.170797,0.511472,
-0.372567,0.189314,-0.244965,0.163552,-0.556431,-0.0572807,0.0969466,0.300192,-0.125863,
-0.391192,0.387861,-0.390227,0.288255,0.342935,-0.0659686,0.229331,-0.046603,0.138659,
0.285006,0.350244,0.179935,0.103565,-0.421225,-0.0959019,-0.412531,0.231568,-0.298457,
0.294788,-0.558589,0.270798,-0.135501,-0.52145,-0.271737,0.295463,-0.460151,-0.391938,
0.0245784,-0.538983,-0.291685,-0.436396,-0.461678,-0.385019,0.178004,0.265451,0.293741,
-0.38719,-0.513435,0.107352,0.0247819,-0.697964,-0.255481,-0.353213,-0.515547,-0.187289,
0.01362,0.0891716,0.111224,0.430009,0.277341,-0.0540187,0.440776,0.380822,0.216412,
-0.491634,-0.190178,-0.437708,0.470693,0.296592,-0.59319,-0.184806,0.0268705,0.127818,
-0.443747,-0.426765,-0.0308995,0.363493,-0.262109,-0.132068,-0.0250653,-0.220326,-0.44926,
0.383504,0.375035,-0.0289533,0.37077,0.659046,-0.254765,-0.246177,0.433197,0.658692,

-0.468213,-0.0181341,-0.590955,-0.197151,-0.556482,0.383423,0.468505,0.345267,-0.308983,
-0.339649,0.423705,-0.156545,0.0355794,-0.37447,-0.424652,-0.321198,0.333196,0.0734772,
-0.318597,0.233792,-0.177316,-0.0655453,0.508421,0.0315344,0.12374,-0.228903,0.066406,
0.61025,-0.384822,-0.142799,-0.332274,0.486956,0.388454,0.145896,-0.276359,0.212317,
-0.0625774,0.280752,0.390459,0.235337,0.276151,-0.0783064,0.02581,0.380197,-0.0665652,
-0.0347195,-0.521257,-0.306249,-0.452349,0.235228,-0.709003,0.456954,-0.177587,0.0787616,
0.51774,0.427791,-0.0923007,-0.25372,-0.306302,0.0051537,0.386235,0.128709,0.0144463,
0.467236,0.0746563,0.826977,0.0230616,0.0886212,-0.350592,-0.416168,0.0347278,0.0583665,
0.100109,0.0330122,-0.128667,0.273042,0.0934206,0.342997,-0.335016,0.563207,0.221821,
-0.0841242,0.0696462,0.346367,0.168133,-0.119044,-0.348682,-0.433727,0.294067,-0.142039,
-0.237653,0.428494,0.441849,0.707462,0.341908,-0.11905,-0.564928,0.286696,0.37177,
-0.203449,-0.219333,-0.426229,0.342008,0.150336,0.716392,-0.46252,-0.564876,0.423945,
0.970196,0.148912,0.41712,0.397107,0.0915767,0.231051,0.220889,-0.490647,0.223344,
0.209719,0.218915,0.186442,0.546972,-0.178595,-0.612263,-0.160211,-0.0619767,-0.293164,
-0.13841,-0.201768,-0.0122767,0.453043,0.472852,0.374198,-0.174484,-0.497587,0.11171,
-0.105211,-0.38456,0.0958612,-0.158757,0.481965,0.232891,-0.356962,-0.104649,0.0375965,
0.294952,-0.416897,-0.41895,0.15939,-0.439979,-0.170875,-0.472371,0.216008,0.399156,
0.205456,0.308349,-0.349979,0.024106,0.471483,-0.185989,-0.263905,-0.343077,0.438018,
0.206108,0.0995638,-0.38447,0.0469868,0.505211,-0.171136,0.343254,0.142216,0.567106,
0.449413,-0.309141,0.20753,0.496312,-0.183175,-0.18869,0.306392,0.0963451,0.534531,
-0.115648,0.34932,0.128047,0.242716,0.16512,-0.242949,0.10554,-0.299042,-0.0789942,
-0.0498847,-0.29171,-0.286412,0.309546,-0.0276215,-0.0705714,0.431139,0.0747639,-0.222091,
-0.116239,0.169096,-0.21265,0.230801,-0.548482,0.301533,-0.117089,0.313509,-0.423801,
0.0911613,-0.278786,0.285455,0.166326,-0.0623785,-0.366856,-0.488702,-0.145481,-0.41673,
-0.208184,-0.331425,-0.212082,0.0389451,0.664391,0.0497756,-0.19351,0.488802,-0.0495732,
-0.0656193,0.444784,0.188962,0.214472,0.170667,-0.561368,-0.448684,0.669056,0.381796,
0.30827,0.511766,-0.50493,-0.356582,-0.21595,0.388872,-0.440358,0.565156,-0.142931,
-0.524672,0.638758,0.265974,0.296146,-0.372035,0.127602,0.369358,-0.0661684,-0.49227,
-0.141153,-0.213008,0.043196,-0.351788,0.184234,-0.428649,-0.0155397,0.175066,-0.308106,
-0.34724,0.481406,0.33913,-0.536778,-0.115814,0.360191,-0.0117522,-0.0691317,0.291673,
0.346304,-0.250522,-0.106248,0.451911,0.298848,-0.127548,0.326307,-0.0671351,0.552897,
0.269482,-0.0853035,-0.368671,0.43732,0.307679,-0.283693,-0.261661,-0.0550495,0.12737,
0.49854,0.24382,0.324499,0.365414,0.643105,-0.544623,0.430398,-0.094364,0.316576,
-0.112783,0.186899,0.536963,0.483251,0.173376,-0.221858,-0.261339,-0.317362,-0.176354,
0.169318,0.485621,0.163341,0.174006,-0.313825,0.0921295,-0.398433,0.0765468,0.430538,
-0.129929,-0.417235,-0.342685,0.0249453,0.262652,-0.152561,-0.0738566,0.570802,0.177746,
0.0149734,0.251323,-0.275475,0.272729,-0.292574,-0.12012,0.0450049,0.133741,0.28369,
-0.133652,0.442518,-0.542473,0.284804,-0.453587,-0.306181,0.463099,0.0444177,0.232559,
0.251657,0.308656,0.140442,-0.0743897,-0.0322437,-0.0794556,0.399776,-0.38453,-0.246274,
-0.329735,-0.423021,0.369254,-0.0257849,-0.092159,0.0986322,-0.212505,0.064522,0.124482,
-0.135969,0.275119,0.329652,0.164809,0.458126,0.100517,-0.367715,0.154147,0.245931,
-0.196741,0.0310722,-0.0684727,-0.323582,0.535456,0.580995,0.214048,-0.383635,-0.0951435,

0.107432,-0.53719,0.676994,0.0707259,-0.192115,0.387894,-0.0987802,0.0483845,-0.314934,
-0.279949,0.392577,0.176848,0.324337,-0.414981,0.29978,-0.459797,0.304169,0.0795113,
-0.167825,0.281722,-0.303802,0.126808,0.0154429,-0.400166,-0.300488,0.0998153,-0.254743,
-0.322722,0.000219434,-0.381737,0.398548,-0.304302,0.352411,-0.233221,-0.241323,0.0587682,
0.0597289,0.146258,0.330962,-0.59379,0.463987,0.2311,-0.0991345,-0.119253,-0.164089,
-0.27214,-0.209744,-0.137067,0.0286488,-0.234115,0.00792751,-0.488848,-0.133838,-0.343792,
-0.402752,0.135348,-0.00248861,0.424451,-0.261203,-0.272717,-0.252356,-0.4003,0.306771,
-0.407275,0.281772,-0.359071,0.0320776,-0.171981,-0.363411,0.414983,0.00100978,-0.101768,
0.0992492,-0.395734,-0.146361,0.39443,0.0833198,-0.410614,-0.297422,0.314805,0.477052,
-0.187311,-0.151425,0.0380754,0.300655,-0.432512,-0.554044,-0.506669,-0.423407,-0.249021,
0.296341,-0.462329,-0.34487,0.0572401,0.159273,-0.212652,0.173694,-0.212959,-0.146908,
0.289374,0.133971,0.462478,-0.107139,-0.402548,0.271677,0.00781532,0.291582,-0.242712,
-0.032483,-0.537495,-0.489447,-0.272771,0.387882,-0.460056,0.50113,-0.401963,-0.318545,
0.0290393,-0.264469,-0.26927,0.230572,-0.269762,-0.0883569,0.0397189,0.511295,-0.387779,
0.256343,0.164302,-0.197842,-0.0158483,-0.00634452,0.353457,0.268312,-0.238859,0.304802,
-0.0980743,-0.168789,-0.163867,-0.137736,-0.328295,-0.0357694,-0.256968,0.261067,-0.442479,
0.413435,-0.116571,-0.28483,-0.193665,-0.286524,-0.0438272,-0.0908634,-0.197759,-0.0396725,
-0.158227,0.33285,-0.189742,0.256715,-0.29293,0.0942874,-0.453175,0.397259,-0.486292,
-0.212205,-0.0682778,0.15806,-0.155488,0.338411,-0.0639684,-0.222257,-0.160156,-0.19949,
0.131957,-0.241211,0.0820742,-0.473304,-0.555601,-0.100248,0.118915,0.457742,0.232274,
